num,title,date,answer_x,content,answer_y,depart
95634,아이스팩 공공수거 요청,2020.11.03,답변완료,"남양주시에서 생활쓰레기 배출을 줄이기 위해 아이스팩을 쓰레기종량제봉투로 바꿔주며 적극적으로 분리배출을 유도하는 아이스팩 수거보상제를 운영중이라는 소식을 접하였습니다. (아이스팩 분리수거함등으로 직접 수거해 '쓰레기종량제봉투'로 바꿔줌)
재사용이 가능한 것은, 깨끗이 소독해 지역 업체에 나눠주고 재사용이 불가능한 것은 무게를 95%까지 줄여 쓰레기로 처리한다고 합니다.
우리 구에서도 공공 수거하여 재사용을 독려하고 환경 오염없이 안전하게 처리되도록 관련제도를 적극 검토하여 주시길 부탁드립니다.","안녕하십니까, 귀하의 관심에 감사드리며, 문의해주신 “아이스팩 공공수거 요청”과 관련하여 답변 드립니다.  폐아이스팩은 재활용 불가품목으로 일반생활쓰레기로 분류하여 처리해 왔으나, 최근 환경문제로 떠올라 재래시장, 어시장, 식품가공업체 등 수요처가 있을 경우, 일부 지자체에서 수거함을 설치하여 수요처에서  “재이용” 하는 방법을 시행하고 있습니다.   우리 구에서도 “폐아이스팩의 재이용”을 위해 수요량 조사를 실시한 바 있으나, 적절한 수요처가 없어 시행하지 못하고 있으며 다만, 인천종합어시장에서 일부 수요가 있어 연안동에서 시범사업으로 운영하고 있습니다.  적절한 수요처가 없는 현 상황에서는 수거량 대비 수요처가 적어 수집한 폐아이스팩을 다시 일반생활쓰레기로 처리해야하며, 이에 따른 처리비용이 이중으로 부과되어 전면 시행이 불가한 점 양해하여 주시기 바랍니다. 참고로, 아이스팩 충전재로 주로 쓰이는 고흡수성수지는 자연분해 및 소각ㆍ매립이 어려워 물, 전분, 소금 등 다양한 친환경 대체 소재로 전환하는 방안을 환경부에서도 검토 중에 있음을 알려드립니다. 귀댁에 항상 평안과 행복이 가득하시길 기원 드리며 기타 궁금하신 사항에 대하여는 중구청 환경보호과(☎760-7217)로 연락주시면 성심성의껏 답변해 드리겠습니다. 감사합니다.  끝.",도시재생국 환경보호과
95565,영종도 파인프라자(중산동 1883-1) 보도블럭 비만오면 웅덩이가 생겨요,2020.11.02,답변완료,"파인프라자 앞에 자주 다니는데 비만 오면 보도블럭에 웅덩이가 생겨요

보행자 편의를 위해서 보도블럭 평탄화 작업해주세요
※ 첨부파일 : 
KakaoTalk_20201102_151052748.jpg
KakaoTalk_20201102_151032405.jpg
KakaoTalk_20201102_151119060.jpg","1. 구정 발전에 관심을 가져주시는 귀하께 감사의 말씀을 드립니다.2. 귀하께서 요청하신 인천광역시 중구 하늘별빛로 65번길 8-23 (중산동) 파인프라자 보도블럭 정비 건과 관련하여 현장을 확인한 결과, 주변 건축물 공사가 진행됨에 따라 지반에 압밀이 작용하여 보도의 부등침하가 발생한 것으로 판단되어 조속한 시일 내 조치(자체공사)할 예정임을 알려드립니다.3. 기타 도로이용과 관련한 문의사항은 기반시설과 영종시설팀(032-760-8856)로 문의하여 주시면 성심성의껏 답변 드리겠습니다. 감사합니다.",국제도시건설국 기반시설과
95399,율목공원 근처 길에서 파인도로에 넘어져 골절이 됐어요,2020.10.30,답변완료,"10월24일 저녁 밤 9시에서30분 사이 율목공원 에서 큰 도로로 내려가는 길에서 넘어져 전치4주 진단이 나와 깁스를 했습니다
그  근처에 재개발로 인하여 그런지 길이 엉망입니다. 길도 굉장히 비탈 졌는데 누군가는 조금 시경을 써야 될것 같습니다..조금 있으면 겨울이 올텐데 주의 표지판이라도 있으면 합니다..근처에는 하수도 인지.배수로 구멍 인지 움푹 파인 곳도 있습니다..성인도 위험 한데.아이들은 더 위험 하겠죠..제가 근처에 살지 않아 정확한 주소를 몰라 조만간 갈 기회가 있어 사진을 올리겠습니다","1. 귀하의 가정에 행운이 가득하기를 기원합니다.2. 먼저 귀하께서 도로 보행중 발생한 사고에 대하여 심심한 사과의 뜻을 전합니다. 말씀하신 제물량로 108번길 일원의 도로파손 사항에 대하여 현장점검을 하였으며, 파손된 도로(도로파임)는 현재 임시복구를 마친 상태이며 배수구 파손사항에 대하여도 파손된 배수구 맨홀을 교체하였음을 알려드립니다.   3. 이와 같은 사고발생을 예방하고 안전하고 쾌적한 도로환경조성을 위하여 제물량로 108번길 일원 도로에 대하여는 추후 전면보수를 추진하는 등 안전한 도로환경이 될 수 있도록 추진하겠습니다.4. 앞으로도 우리구는 지속적인 순찰을 통해 도로관리에 만전을 기하고자 하며, 기타 궁금하신 사항은 건설과 토목팀(☎760-7456)으로 연락주시기 바랍니다. 붙임  현장사진 1부.  끝.
※ 첨부파일 : 
현장사진(제물량로108번길 일원).pdf",도시재생국 건설과
95155,공사 소음 민원,2020.10.27,답변완료,"인천 중구 중산동 리베라리움 호텔과 동보 노빌리티 아파트 사이 건축중인 
광영 스너그 에어시티 오피스텔 공사현장 소음 관련 민원 입니다. 
보통 아침 8시 이전부터 22시까지 공사를 하더니
오늘은 22시 40분 까지 소음 공사를 진행 했습니다.
집에서 휴대폰 데시벨 측정기로 측정을 해도 60 데시벨 이상이 계속해서 나오니 
근처에선 얼마나 심하겠습니까?
확인 후 조치 부탁드립니다.","구정발전을 위한 관심과 협조에 감사드리며, 새올전자민원창구 민원상담에 신청하신「공사 소음 민원」에 대하여 다음과 같이 답변 드립니다.○ 귀하께서 제기하신 광영스너그오피스텔 공사현장 야간소음과 관련, 2020년 11월      3일 현장을 방문하여 특정공사 장비사용시간 준수와 늦은시간대 작업을 자제토록      하였음을 알려드립니다.○ 아울러, 현장 확인결과 차수벽 공사가 금주 중으로 마무리되어 시공사에게 특정       공사 장비사용 시간대를 변경토록 안내하였음을 알려드립니다.○ 귀하의 민원 내용에 만족스러운 답변이 되었기를 바라며, 답변내용에 대하여 추가     사항이나 소음측정을 원하실 경우 중구청 친환경조성과(☎760-7739)로 연락주시면     성심성의껏 답변드리도록 하겠습니다. 감사합니다.  끝.",국제도시행정국 친환경조성과
94867,지방사 부과,2020.10.23,답변완료,"안녕하세요

2020.10.22. 옹진군청에서 인천80바4261 한특40피트컨테이너샤시 차량 등록한 대리인 입니다. 
해당 차량은 2015. 5. 18.에 지입사 법인 명의로 중구청에서 등록되었습니다. 이 차량은 지입차주가 현금주고 계산서 발행되어 부가세 신고한 차량 입니다. 당시 등록시 취득세 2%로는 지입차주 명의로 발행되어야 하나 지입회사에 물어보니 당시 대행등록하는 사람에게 맞겨서 등록했다고 합니다. 지금 확인해보니 당시 취`등록세는 지입회사 명의로 4%가 발행되어 납부되었습니다. 
2015년도만 당시 공무원이 이 차량은 지입차량이냐 직영차량이냐 물었을텐데 만약 고지했다면 등록 대행자는 취득세 2%는 지입차주 명의로 발행해 달라고 요청하였을 텐데 아무튼 당시 상황이 어떻게 된것인지는 모르겠습니다.  결과적으로는 취 등록세 4%는 지입회사 명의로 발행 도었네요.  인천80바4261 차량 등록시 지입차주와 같이 등록 수행하였는데 지입차주는 당시 취득세는 다 지입사로 송금해 주어 납부했다고 하고 있는 상태이고, 세무 공무원은 중구청에 전화해서 지금 입증한다고 세금신고한 것을 증거라고 가져왔는데 어떻게 처리해야 하는지 상의하고 있고 공무원이 차주에게 전화 받아보라고 해서 중구청 공무원과 통화했는데 이 등록건은 취득세 부과할 수 밖에 없다고 한다며 난감해 하는 상황이였습니다. 어찌되었든 등록은 해야 하는 상황이고 하여  또 다시 취득세 납부하는 상황이 되었습니다.
트랙터인 경우는 취득세 납부한 것이 확인이 안되는 경우 통상 유가보조금 내역,지입료 송금 내역서, 또는 복지카드(카드에 차량번호 기재되어 있음) 등으로 해당 차량이 등록할때 지입회사 명의로 4% 납부했다고 하더라도 실질적으로 차주가 취득한 것으로 지입사 병경시나 지입차주 본인 명의로 등록시 비과세 해택을 받을 수 있는데, 트레일러는 다른 상황이라 차주가 입증하는데 있습니다.
인천80바4261 차량은 부가세신고한 것이 있고 간접적인 증거라고 생각되나 중구청에서는 인정 안해주고 차주 입장에서는 해당 차량에 대하여 2번씩이나 취득세를 납부하게 되니 부당함을 주장 합니다.
따라서 차주가 부가세신고한 증거나, 차량 제조사에 송금한 내역으로 인정하여 주시면 고맙겠습니다. 
다시한번 검토하여 지입차주가 피해가 가지 않도록 하여주시기 바랍니다.,
※ 첨부파일 : 
차량대금송금.jpeg
세금신고서.jpg","1. 지방세정에 관심을 가져 주신 귀하께 감사드립니다.2. 귀하께서는 2015.5.18. 해당차량(대형특수자동차)의 최초 등록시 실제소유주인 지입차주가 있었음에도 불구하고, 단지 취득세 납부와 차량 등록을 지입회사 명의로 하였을 뿐이므로, 2020.10.22. 지입차주 본인 명의로 등록시에는 취득세가 비과세가 되어야 한다고 문의 하셨습니다. 3. 이에 대하여 다음과 같이 답변 드리오니 참고하시기 바랍니다.   - 행정안전부의 <2018년 차량 취득세·등록면허세 업무운영 매뉴얼>에 따르면 지입차주 여부 판단은 ‘차량구매계약서, 세금계산서, 취득세 납부영수증, 유가보조금 자료, 위수탁계약서, 자동차 원부상 현물출자 기재사항, 법원판결문 등을 종합적으로 검토’하도록 하였으며,    - 2015.5.18. 해당차량의 취득세 자진신고납부 시 지입회사(법인)에게 발급된 세금명세서를 취득증빙자료로 제출하고 지입회사(법인)를 납세의무자로 하여 4%의 취득세를 자진신고납부 하였습니다.   - 따라서, 2020.10.22. 해당차량의 소유권 변경(법인→개인)은 취득세 자진신고납부 대상에 해당함을 알려 드립니다.4. 기타 자세한 사항은 중구청 세무1과 차량취득세 담당자 (전화: 032-760-7245)에게 문의하시면 성심껏 답변드리겠습니다.5. 아울러, 지방세 기본법에서는 납세자의 이의신청 및 심사청구와 심판청구 등 권리구제 방법을 정하고 있으며 또한 지방세 관련 고충민원의 처리 및 세무 상담등 납세자 권익보호를 위하여 납세자 보호관(중구청 기획감사실 기획팀 /전화:032-760-7052) 제도가 있음을 안내해 드리오니 참고하시어 민원해결에 도움이 되시길 바랍니다.",행정복지국 세무1과
94518,우유팩 수거함 만들어주세요,2020.10.19,답변완료,"종이팩으로 화장지를 만들지만
원료가 부족하여 거의 수입에 의존하고 있는데요.
우유팩 재활용은 20%미만으로 알고 있습니다. 

단순히 종이팩 분리수거함만 설치가 목적이 아닌
제대로 된 분리배출을 위해 올바른 분리배출 방법만 표시할 것이 아니라 분리배출 할 수 있는
것을 한가지 늘려주세요. 

한 가지 더!! 종이팩과 테트리팩은 서로 다른 코팅제질이라 
같이 배출하면 안 되기에 종이팩, 테트라팩  따로 분리배출함 만들어주세요. 

아파트 등 주거시설이 힘들다면
공공기관, 학교마다 설치를 부탁드립니다. 
환경교육은 공교육에서부터 시작되어야 한다 생각해요.","1. 귀하의 무궁한 발전을 기원합니다.2. 먼저, 귀하께서 보내주신 의견에 감사드리며 「공공기관 및 학교 종이팩 분리수거함 설치 요청」에 대하여 우리구에서는 종이팩을 행정복지센터로 가져오시면 종량제봉투1장 및 화장지1롤(종이팩1㎏당)을 드리는 교환사업을 운영하고 있으며, 종이팩수거함 별도 설치에 대하여서는 수요량을 조사하여 반영될 수 있도록 적극 검토하겠습니다.   3. 환경보전을 위한 귀하의 관심에 감사드리며, 추가로 궁금하신 사항이 있으시면 환경보호과(☎760-7218)로 문의주시면 성심성의껏 답변 드리도록 하겠습니다. 감사합니다.  끝.",도시재생국 환경보호과
94365,인천 중구 영종도 놀이터 수리 요청합니다.,2020.10.17,답변완료,"인천 중구 오작로 20번길에 있는 놀이터 시설이 아이들이 놀기에 위험한 상황입니다. 
사진과 같이 발판이 내려앉은 곳이 두군데나 있습니다. 
아이들이 많이 이용하는 놀이터이니 빠른 수리를 부탁드립니다.
※ 첨부파일 : 
32A50701-DF3B-4518-9D61-F47CD1BB3CDA.jpeg","1. 평소 구정발전에 많은 관심을 가져주심에 감사드립니다. 2. 귀하께서 문의하여 주신 하늘도시 21호 어린이공원의 어린이놀이시설 보수를 위해 현재 보수공사 계약을 진행중에 있음을 알려드리며, 빠른 시일 내 보수완료토록 할 계획임을 알려드립니다.3. 이와 관련하여 더 궁금하신 사항이 있으시면 중구청 도시공원과 공원팀(☎032-760-7777)으로 연락하여 주시기 바랍니다.  끝.",국제도시건설국 도시공원과
94318,공유부분인지 전유부분인지 확인 부탁드립니다~1차,2020.10.16,답변완료,"안녕하세요~
누수가 발생했는데 
윗층은 외벽이라 공유부분이라 하고
관리실은 창문 실리콘 부분이라 전유부분이라 주장하면서
2개월 10일이 지나도록 서로 미루고만 있습니다.
확실하게 구분해주시기를 부탁드립니다~
사진을 올려드립니다~
사진에 크랙은 잘 나와 있습니다~
창틀 실리콘에서 외부 쪽으로 조금 떨어져 있는 부분입니다~
감사합니다~
※ 첨부파일 : 
1602743236747.jpg
1602743224774.jpg
1602745730409.jpg","1. 평소 구정발전에 대하여 관심을 가져주시는 것에 감사드리며, 질의하신 사항에 대하여 답변드리겠습니다. ○ 질   의    한라비발비아파트에 누수가 발생했는데 위층은 외벽이라 공유부분이라 하고 관리실은 창문 실리콘 부분이라 전유부분이라 주장하면서 2개월이 지나도록 서로 미루고만 있습니다. 확실하게 구분해주시기를 바랍니다. ○ 답   변    「공동주택 하자의 조사, 보수비용 산정 및 하자판정기준」제6조의2에 따르면 하자여부 판정을 위한 전유부분과 공용부분의 판단기준은 다음과 같이 정하고 있습니다.  ① 전유부분 : 구분소유권의 목적인 건물부분으로서 외벽-다른 세대 등과의 경계벽 및 바닥의 안쪽에 설치된 각종 시설물 및 창호(외벽에 설치된 창호를 포함한다)를 말한다. 다만, 개별 세대에서 단독으로 사용하는 부분과 세대에 속하는 부속물을 포함하고, 배관 및 배선 등은 다음 각 목의 기준에 따른다.    가. 계량기가 설치된 배관·배선 : 전기, 가스, 난방 및 온수 등은 세대 계량기 전까지의 부분    나. 오수관·배수관·우수관 등 : Y자관 및 T자관 등 2세대 이상이 공용으로 사용하는 시설 전까지의 부분 ② 공용부분 : 제1호 외의 부분으로서 2세대 이상이 공용으로 사용하는 시설물. 다만, 건축물의 구조부(내력벽, 기둥, 바닥, 보, 지붕틀을 말한다)와 건물 및 입주자의 안전을 위하여 전유부분에 설치된 스프링클러는 공용부분으로 본다.    해당 부분의 전유부, 공유부의 경계부분에 있어서는 분쟁의 소지가 있어 관리규약에서 명확히 정하여야 할 사항이며, 하자분쟁조정위원회를 통하여 하자 여부의 판정 등 하자분쟁조정 신청을 통하여 해결하는 것이 타당할 것으로 판단됩니다.2. 기타 궁금하신 사항이 있으시면 우리 구 건축허가과(☎032-760-8965)로 문의하여 주시기 바랍니다.  끝.",국제도시건설국 건축허가과
94317,공유부분인지 전유부분인지 확인 부탁드립니다~2차,2020.10.16,답변완료,"안녕하세요~
누수가 발생했는데 
윗층은 외벽이라 공유부분이라 하고
관리실은 창문 실리콘 부분이라 전유부분이라 주장하면서
2개월 10일이 지나도록 서로 미루고만 있습니다.
확실하게 구분해주시기를 부탁드립니다~
사진을 올려드립니다~
사진에 크랙은 잘 나와 있습니다~
창틀 실리콘에서 외부 쪽으로 조금 떨어져 있는 부분입니다~
감사합니다~
※ 첨부파일 : 
1602743218347.jpg
1602743229934.jpg
1602745730409.jpg","1. 평소 구정발전에 대하여 관심을 가져주시는 것에 감사드리며, 질의하신 사항에 대하여 답변드리겠습니다. ○ 질   의    한라비발비아파트에 누수가 발생했는데 위층은 외벽이라 공유부분이라 하고 관리실은 창문 실리콘 부분이라 전유부분이라 주장하면서 2개월이 지나도록 서로 미루고만 있습니다. 확실하게 구분해주시기를 바랍니다. ○ 답   변    「공동주택 하자의 조사, 보수비용 산정 및 하자판정기준」제6조의2에 따르면 하자여부 판정을 위한 전유부분과 공용부분의 판단기준은 다음과 같이 정하고 있습니다.  ① 전유부분 : 구분소유권의 목적인 건물부분으로서 외벽-다른 세대 등과의 경계벽 및 바닥의 안쪽에 설치된 각종 시설물 및 창호(외벽에 설치된 창호를 포함한다)를 말한다. 다만, 개별 세대에서 단독으로 사용하는 부분과 세대에 속하는 부속물을 포함하고, 배관 및 배선 등은 다음 각 목의 기준에 따른다.    가. 계량기가 설치된 배관·배선 : 전기, 가스, 난방 및 온수 등은 세대 계량기 전까지의 부분    나. 오수관·배수관·우수관 등 : Y자관 및 T자관 등 2세대 이상이 공용으로 사용하는 시설 전까지의 부분 ② 공용부분 : 제1호 외의 부분으로서 2세대 이상이 공용으로 사용하는 시설물. 다만, 건축물의 구조부(내력벽, 기둥, 바닥, 보, 지붕틀을 말한다)와 건물 및 입주자의 안전을 위하여 전유부분에 설치된 스프링클러는 공용부분으로 본다.    해당 부분의 전유부, 공유부의 경계부분에 있어서는 분쟁의 소지가 있어 관리규약에서 명확히 정하여야 할 사항이며, 하자분쟁조정위원회를 통하여 하자 여부의 판정 등 하자분쟁조정 신청을 통하여 해결하는 것이 타당할 것으로 판단됩니다.2. 기타 궁금하신 사항이 있으시면 우리 구 건축허가과(☎032-760-8965)로 문의하여 주시기 바랍니다.  끝.",국제도시건설국 건축허가과
94069,보다 선진적인 행정을 펼치는 중구가 되길 바라며,2020.10.14,답변완료,"아름다운 숲을 자랑하는 자유공원 바로 밑 마을 전동에 살고 있는 주민입니다. 
오랜 역사가 흐르는 동안 자연과 어우러져 그 풍광이 아름답고 유려한 자유공원을 아침마다 산책하는 것은 저의 큰 기쁨입니다. 
하지만 얼마전 평소 공원에서 산책길에 마추치는 아저씨의 말씀을 듣고 공원을 관리하는 행정에 큰 실망을 느꼈습니다.
그 아저씨는 공원에 살고 있는 고양이들의 밥과 물을 주시는 분입니다. 얼마전부터 고양이의 밥그릇과 물그릇을 샅샅이 찾아내서 치워 버리라는 명령이 내려와 일하시는 분들이 치우고 있다는 것입니다. 
한나라가 얼마나 문화선진적인가를 가늠할 수 있는 척도가 되는 것은 바로 동물과 자연을 어떻게 존중하는가입니다.
아무런  대책없이 이미 공원에 터를 잡고 있는 고양이들의 밥그릇을 그렇게 무자비하게 치우다니요? 도대체 자연과 생명에 대한 기본적인 철학조차 없는 것입니까? 
얼마전 동구에 있는 달동네 박물관옆 공원을 지나쳐가는데 '고양이는 우리와 함께 살아가는 동물(친구)입니다. ' 라는 동구청에서 내건 현수막이 있더군요. 간혹 고양이를 해꼬지하는 사람들이 있어서 붙여놓은 모양입니다. 
바로 옆 동구가 부럽고 중구가 부끄럽습니다. 
타지자체에서는 고양이쉼터를 만들기까지 하는데 그렇게는 못할지언정말입니다. 
아저씨말씀에 따르면 답동성당수녀님께서 하시던 일을 수녀님이 다른 곳으로 가시게 됨에 따라 본인이 하고 있고, 밥만 주는 것이 아니라 지자체가 해야할것 같은 중성화수술까지도 하고 있답니다.
물론, 고양이를 싫어한다거나 고양이 밥주는 것을 반대하는 사람들도 있을것입니다. 그렇다면 서로 토론할 수 있는 공론의 장을 만드는 것이 옳지 무조건 밥그릇부터 치우는 폭력적인 방법을 사용하는 것은 정말이지 후진적인 행정조치입니다.
당장 먹던 밥과 물이 없다면 그 고양이들은 어디로 갈까요? 당연히 밥과 물을 찾아 주변 동네로 내려갈 것은 당연지사일것입니다. 
자연에 많은 혜택을 받고 살아가고 있는 사람들이 자연과 동물에 대해 보다 심사숙고하는 철학적인 사고가 엿보이는 행정을 펼치는 중구가 되어주십시요","새올전자민원창구 민원상담(접수번호:202010141141184313)에 대하여 다음과 같이 답변 드립니다.1. 자유공원내 야생고양이 먹이그릇 등의 수거는 공원곳곳에 산재되어 공원환경 저해 및 민원발생에 따른 조치사항이었으나, 해당 동물보호단체와 먹이제공 장소지정과 방법에 관하여 공원현장에서 의견교환을 진행하였으며 앞으로도 세부적인 협의를 통해 공원내 동물보호와 쾌적한 공원환경이 유지될 수 있도록 보완조치 할 예정임을 알려 드립니다.2. 공원관리 및 이용에 관한 기타 궁금하신 점은 중구청 도시개발과(☏032-760-7582)로 문의 주시면 성심성의껏 답변 드리겠습니다. 감사합니다.  끝.",도시재생국 도시개발과
